	inv_date	ci_shipped	cus_name
1305	2018-04-01 00:00:00+00:00	26.0	Best
1306	2018-04-01 00:00:00+00:00	50.0	BZ
1307	2018-04-01 00:00:00+00:00	1.0	Cisbio
1308	2018-04-01 00:00:00+00:00	20.0	HTA
1309	2018-04-01 00:00:00+00:00	1.0	Immunotech
1310	2018-04-01 00:00:00+00:00	28.0	IsoAid
1311	2018-04-01 00:00:00+00:00	5.0	IsoSolutions - Chengdu
1312	2018-04-01 00:00:00+00:00	5.0	IsoSolutions - Jaco
1313	2018-04-01 00:00:00+00:00	10.0	IsoSolutions - MoSen
1314	2018-04-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1315	2018-04-01 00:00:00+00:00	1.0	Mayo Clinic
1316	2018-04-01 00:00:00+00:00	2.0	MP Biomedicals
1317	2018-04-01 00:00:00+00:00	15.0	PerkinElmer
1318	2018-04-01 00:00:00+00:00		Platelet Immunology Lab
1319	2018-04-01 00:00:00+00:00	2.0	SesmaAb
1320	2018-04-01 00:00:00+00:00	30.0	Shanghai Xinke
1321	2018-04-01 00:00:00+00:00	60.0	Theragenics
1322	2018-05-01 00:00:00+00:00	2.0	AtomVie
1323	2018-05-01 00:00:00+00:00		Bard
1324	2018-05-01 00:00:00+00:00	50.0	Bebig
1325	2018-05-01 00:00:00+00:00	20.0	Best
1326	2018-05-01 00:00:00+00:00	80.0	BZ
1327	2018-05-01 00:00:00+00:00	2.0	Cisbio
1328	2018-05-01 00:00:00+00:00	20.0	HTA
1329	2018-05-01 00:00:00+00:00	1.0	Immunotech
1330	2018-05-01 00:00:00+00:00	28.0	IsoAid
1331	2018-05-01 00:00:00+00:00	6.0	IsoSolutions - Chengdu
1332	2018-05-01 00:00:00+00:00	15.0	IsoSolutions - Jaco
1333	2018-05-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1334	2018-05-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1335	2018-05-01 00:00:00+00:00	1.0	Mayo Clinic
1336	2018-05-01 00:00:00+00:00	1.0	MP Biomedicals
1337	2018-05-01 00:00:00+00:00	15.0	PerkinElmer
1338	2018-05-01 00:00:00+00:00	2.0	SesmaAb
1339	2018-05-01 00:00:00+00:00	40.0	Shanghai Xinke
1340	2018-05-01 00:00:00+00:00	1.0	SolidPhase
1341	2018-05-01 00:00:00+00:00	60.0	Theragenics
1342	2018-06-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1343	2018-06-01 00:00:00+00:00		Bard
1344	2018-06-01 00:00:00+00:00	28.0	Bebig
1345	2018-06-01 00:00:00+00:00	24.0	Best
1346	2018-06-01 00:00:00+00:00	50.0	BZ
1347	2018-06-01 00:00:00+00:00	1.0	Cisbio
1348	2018-06-01 00:00:00+00:00	40.0	HTA
1349	2018-06-01 00:00:00+00:00	2.0	Immunotech
1350	2018-06-01 00:00:00+00:00	35.0	IsoAid
1351	2018-06-01 00:00:00+00:00	10.0	IsoSolutions - Seeds Medical
1352	2018-06-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1353	2018-06-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1354	2018-06-01 00:00:00+00:00	2.0	Mayo Clinic
1355	2018-06-01 00:00:00+00:00	2.0	MP Biomedicals
1356	2018-06-01 00:00:00+00:00	1.0	Natural Innovation Technology Limited
1357	2018-06-01 00:00:00+00:00	10.0	PerkinElmer
1358	2018-06-01 00:00:00+00:00	30.0	Shanghai Xinke
1359	2018-06-01 00:00:00+00:00	78.0	Theragenics
1360	2018-06-01 00:00:00+00:00	1.0	ViTrax
1361	2018-07-01 00:00:00+00:00	1.0	AtomVie
1362	2018-07-01 00:00:00+00:00	20.0	Bard
1363	2018-07-01 00:00:00+00:00	20.0	Bebig
1364	2018-07-01 00:00:00+00:00	20.0	Best
1365	2018-07-01 00:00:00+00:00	50.0	BZ
1366	2018-07-01 00:00:00+00:00	2.0	Cisbio
1367	2018-07-01 00:00:00+00:00	20.0	HTA
1368	2018-07-01 00:00:00+00:00	2.0	Immunotech
1369	2018-07-01 00:00:00+00:00	28.0	IsoAid
1370	2018-07-01 00:00:00+00:00	10.0	IsoSolutions - Chengdu
1371	2018-07-01 00:00:00+00:00	5.0	IsoSolutions - Jaco
1372	2018-07-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1373	2018-07-01 00:00:00+00:00	1.0	MP Biomedicals
1374	2018-07-01 00:00:00+00:00	4.0	Natural Innovation Technology Limited
1375	2018-07-01 00:00:00+00:00	10.0	PerkinElmer
1376	2018-07-01 00:00:00+00:00		Platelet Immunology Lab
1377	2018-07-01 00:00:00+00:00	2.0	SesmaAb
1378	2018-07-01 00:00:00+00:00	20.0	Shanghai Xinke
1379	2018-07-01 00:00:00+00:00	1.0	SolidPhase
1380	2018-07-01 00:00:00+00:00	60.0	Theragenics
1381	2018-08-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1382	2018-08-01 00:00:00+00:00	1.0	AtomVie
1383	2018-08-01 00:00:00+00:00	20.0	Bard
1384	2018-08-01 00:00:00+00:00	28.0	Bebig
1385	2018-08-01 00:00:00+00:00	26.0	Best
1386	2018-08-01 00:00:00+00:00	50.0	BZ
1387	2018-08-01 00:00:00+00:00		Chemical Engineering
1388	2018-08-01 00:00:00+00:00	2.0	Cisbio
1389	2018-08-01 00:00:00+00:00	3.0	Immunotech
1390	2018-08-01 00:00:00+00:00	35.0	IsoAid
1391	2018-08-01 00:00:00+00:00	4.0	IsoSolutions - Chengdu
1392	2018-08-01 00:00:00+00:00	8.0	IsoSolutions - Jaco
1393	2018-08-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1394	2018-08-01 00:00:00+00:00	1.0	Jiangsu Huayi Technology Co. Ltd
1395	2018-08-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1396	2018-08-01 00:00:00+00:00	2.0	Mayo Clinic
1397	2018-08-01 00:00:00+00:00	2.0	MP Biomedicals
1398	2018-08-01 00:00:00+00:00	2.0	Natural Innovation Technology Limited
1399	2018-08-01 00:00:00+00:00	15.0	PerkinElmer
1400	2018-08-01 00:00:00+00:00	2.0	SesmaAb
1401	2018-08-01 00:00:00+00:00	40.0	Shanghai Xinke
1402	2018-08-01 00:00:00+00:00	1.0	SolidPhase
1403	2018-08-01 00:00:00+00:00	72.0	Theragenics
1404	2018-09-01 00:00:00+00:00	20.0	Bard
1405	2018-09-01 00:00:00+00:00	24.0	Bebig
1406	2018-09-01 00:00:00+00:00	14.0	Best
1407	2018-09-01 00:00:00+00:00	50.0	BZ
1408	2018-09-01 00:00:00+00:00	7.0	CIRC
1409	2018-09-01 00:00:00+00:00	1.0	Cisbio
1410	2018-09-01 00:00:00+00:00	20.0	HTA
1411	2018-09-01 00:00:00+00:00	1.0	Immunotech
1412	2018-09-01 00:00:00+00:00	28.0	IsoAid
1413	2018-09-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1414	2018-09-01 00:00:00+00:00	1.0	MP Biomedicals
1415	2018-09-01 00:00:00+00:00	5.0	PerkinElmer
1416	2018-09-01 00:00:00+00:00	2.0	SesmaAb
1417	2018-09-01 00:00:00+00:00	20.0	Shanghai Xinke
1418	2018-09-01 00:00:00+00:00	66.0	Theragenics
1419	2018-10-01 00:00:00+00:00	1.0	AtomVie
1420	2018-10-01 00:00:00+00:00	28.0	Bebig
1421	2018-10-01 00:00:00+00:00	26.0	Best
1422	2018-10-01 00:00:00+00:00	50.0	BZ
1423	2018-10-01 00:00:00+00:00	7.0	CIRC
1424	2018-10-01 00:00:00+00:00	2.0	Cisbio
1425	2018-10-01 00:00:00+00:00	20.0	HTA
1426	2018-10-01 00:00:00+00:00	28.0	IsoAid
1427	2018-10-01 00:00:00+00:00	7.0	IsoSolutions - Jaco
1428	2018-10-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1429	2018-10-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1430	2018-10-01 00:00:00+00:00	1.0	Mayo Clinic
1431	2018-10-01 00:00:00+00:00	2.0	MP Biomedicals
1432	2018-10-01 00:00:00+00:00	11.0	PerkinElmer
1433	2018-10-01 00:00:00+00:00		Platelet Immunology Lab
1434	2018-10-01 00:00:00+00:00	20.0	Shanghai Xinke
1435	2018-10-01 00:00:00+00:00	1.0	SolidPhase
1436	2018-10-01 00:00:00+00:00	60.0	Theragenics
1437	2018-10-01 00:00:00+00:00	1.0	ViTrax
1438	2018-11-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1439	2018-11-01 00:00:00+00:00	44.0	Bebig
1440	2018-11-01 00:00:00+00:00	20.0	Best
1441	2018-11-01 00:00:00+00:00	50.0	BZ
1442	2018-11-01 00:00:00+00:00		Chemical Engineering
1443	2018-11-01 00:00:00+00:00	2.0	CIRC
1444	2018-11-01 00:00:00+00:00	1.0	Cisbio
1445	2018-11-01 00:00:00+00:00	2.0	Immunotech
1446	2018-11-01 00:00:00+00:00	28.0	IsoAid
1447	2018-11-01 00:00:00+00:00	5.0	IsoSolutions - Chengdu
1448	2018-11-01 00:00:00+00:00	8.0	IsoSolutions - Jaco
1449	2018-11-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1450	2018-11-01 00:00:00+00:00	1.0	Mayo Clinic
1451	2018-11-01 00:00:00+00:00	1.0	MP Biomedicals
1452	2018-11-01 00:00:00+00:00		National Institute of Stds & Tech
1453	2018-11-01 00:00:00+00:00	6.0	PerkinElmer
1454	2018-11-01 00:00:00+00:00	2.0	SesmaAb
1455	2018-11-01 00:00:00+00:00	40.0	Shanghai Xinke
1456	2018-11-01 00:00:00+00:00	72.0	Theragenics
1457	2018-12-01 00:00:00+00:00	10.0	Bebig
1458	2018-12-01 00:00:00+00:00	24.0	Best
1459	2018-12-01 00:00:00+00:00	50.0	BZ
1460	2018-12-01 00:00:00+00:00		Chemical Engineering
1461	2018-12-01 00:00:00+00:00	10.0	CIRC
1462	2018-12-01 00:00:00+00:00	3.0	Cisbio
1463	2018-12-01 00:00:00+00:00	30.0	HTA
1464	2018-12-01 00:00:00+00:00	2.0	Immunotech
1465	2018-12-01 00:00:00+00:00	21.0	IsoAid
1466	2018-12-01 00:00:00+00:00	12.0	IsoSolutions - Jaco
1467	2018-12-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1468	2018-12-01 00:00:00+00:00	6.0	Laboratorios Bacon S.A.
1469	2018-12-01 00:00:00+00:00	1.0	Mayo Clinic
1470	2018-12-01 00:00:00+00:00	2.0	MP Biomedicals
1471	2018-12-01 00:00:00+00:00		PerkinElmer
1472	2018-12-01 00:00:00+00:00		Platelet Immunology Lab
1473	2018-12-01 00:00:00+00:00	2.0	SesmaAb
1474	2018-12-01 00:00:00+00:00	20.0	Shanghai Xinke
1475	2018-12-01 00:00:00+00:00	1.0	SolidPhase
1476	2018-12-01 00:00:00+00:00	60.0	Theragenics
1477	2019-01-01 00:00:00+00:00	1.0	AtomVie
1478	2019-01-01 00:00:00+00:00	10.0	Bard
1479	2019-01-01 00:00:00+00:00	24.0	Bebig
1480	2019-01-01 00:00:00+00:00	20.0	Best
1481	2019-01-01 00:00:00+00:00	20.0	BZ
1482	2019-01-01 00:00:00+00:00		Chemical Engineering
1483	2019-01-01 00:00:00+00:00	10.0	CIRC
1484	2019-01-01 00:00:00+00:00	1.0	Cisbio
1485	2019-01-01 00:00:00+00:00	20.0	HTA
1486	2019-01-01 00:00:00+00:00	28.0	IsoAid
1487	2019-01-01 00:00:00+00:00		IsoSolutions - Chengdu
1488	2019-01-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1489	2019-01-01 00:00:00+00:00	1.0	MP Biomedicals
1490	2019-01-01 00:00:00+00:00	6.0	PerkinElmer
1491	2019-01-01 00:00:00+00:00	2.0	SesmaAb
1492	2019-01-01 00:00:00+00:00	30.0	Shanghai Xinke
1493	2019-01-01 00:00:00+00:00	60.0	Theragenics
1494	2019-02-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1495	2019-02-01 00:00:00+00:00	1.0	AtomVie
1496	2019-02-01 00:00:00+00:00	10.0	Bard
1497	2019-02-01 00:00:00+00:00	28.0	Bebig
1498	2019-02-01 00:00:00+00:00	20.0	Best
1499	2019-02-01 00:00:00+00:00	50.0	BZ
1500	2019-02-01 00:00:00+00:00	3.0	Cisbio
1501	2019-02-01 00:00:00+00:00	20.0	HTA
1502	2019-02-01 00:00:00+00:00	2.0	Immunotech
1503	2019-02-01 00:00:00+00:00	28.0	IsoAid
1504	2019-02-01 00:00:00+00:00	6.0	IsoSolutions - Chengdu
1505	2019-02-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1506	2019-02-01 00:00:00+00:00	1.0	Jiangsu Huayi Technology Co. Ltd
1507	2019-02-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1508	2019-02-01 00:00:00+00:00	0.0	Mayo Clinic
1509	2019-02-01 00:00:00+00:00	6.0	PerkinElmer
1510	2019-02-01 00:00:00+00:00		Platelet Immunology Lab
1511	2019-02-01 00:00:00+00:00	2.0	SesmaAb
1512	2019-02-01 00:00:00+00:00	30.0	Shanghai Xinke
1513	2019-02-01 00:00:00+00:00	1.0	SolidPhase
1514	2019-02-01 00:00:00+00:00	60.0	Theragenics
1515	2019-02-01 00:00:00+00:00	1.0	ViTrax
1516	2019-03-01 00:00:00+00:00	1.0	AtomVie
1517	2019-03-01 00:00:00+00:00	10.0	Bard
1518	2019-03-01 00:00:00+00:00	24.0	Bebig
1519	2019-03-01 00:00:00+00:00	20.0	Best
1520	2019-03-01 00:00:00+00:00	20.0	BZ
1521	2019-03-01 00:00:00+00:00	3.0	CIRC
1522	2019-03-01 00:00:00+00:00	1.0	Cisbio
1523	2019-03-01 00:00:00+00:00	20.0	HTA
1524	2019-03-01 00:00:00+00:00	35.0	IsoAid
1525	2019-03-01 00:00:00+00:00	11.0	IsoSolutions - Chengdu
1526	2019-03-01 00:00:00+00:00	6.0	IsoSolutions - Jaco
1527	2019-03-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1528	2019-03-01 00:00:00+00:00	1.0	Mayo Clinic
1529	2019-03-01 00:00:00+00:00	1.0	MP Biomedicals
1530	2019-03-01 00:00:00+00:00	1.0	Ottawa Heart Institute Research Corp
1531	2019-03-01 00:00:00+00:00	6.0	PerkinElmer
1532	2019-03-01 00:00:00+00:00	20.0	Shanghai Xinke
1533	2019-03-01 00:00:00+00:00	78.0	Theragenics
1534	2019-04-01 00:00:00+00:00	2.0	American Radiolabeled Chemicals
1535	2019-04-01 00:00:00+00:00	1.0	AtomVie
1536	2019-04-01 00:00:00+00:00	10.0	Bard
1537	2019-04-01 00:00:00+00:00	24.0	Bebig
1538	2019-04-01 00:00:00+00:00	26.0	Best
1539	2019-04-01 00:00:00+00:00	40.0	BZ
1540	2019-04-01 00:00:00+00:00		Chemical Engineering
1541	2019-04-01 00:00:00+00:00	2.0	Cisbio
1542	2019-04-01 00:00:00+00:00	20.0	HTA
1543	2019-04-01 00:00:00+00:00	21.0	IsoAid
1544	2019-04-01 00:00:00+00:00	6.0	IsoSolutions - Jaco
1545	2019-04-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1546	2019-04-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1547	2019-04-01 00:00:00+00:00	1.0	Mayo Clinic
1548	2019-04-01 00:00:00+00:00	1.0	MP Biomedicals
1549	2019-04-01 00:00:00+00:00	9.0	PerkinElmer
1550	2019-04-01 00:00:00+00:00		Platelet Immunology Lab
1551	2019-04-01 00:00:00+00:00	2.0	SesmaAb
1552	2019-04-01 00:00:00+00:00	30.0	Shanghai Xinke
1553	2019-04-01 00:00:00+00:00	1.0	SolidPhase
1554	2019-04-01 00:00:00+00:00	60.0	Theragenics
1555	2019-05-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1556	2019-05-01 00:00:00+00:00	20.0	Bard
1557	2019-05-01 00:00:00+00:00	22.0	Bebig
1558	2019-05-01 00:00:00+00:00	24.0	Best
1559	2019-05-01 00:00:00+00:00	70.0	BZ
1560	2019-05-01 00:00:00+00:00	4.0	CIRC
1561	2019-05-01 00:00:00+00:00	1.0	Cisbio
1562	2019-05-01 00:00:00+00:00	20.0	HTA
1563	2019-05-01 00:00:00+00:00	2.0	Immunotech
1564	2019-05-01 00:00:00+00:00	35.0	IsoAid
1565	2019-05-01 00:00:00+00:00	10.0	IsoSolutions - Chengdu
1566	2019-05-01 00:00:00+00:00	6.0	IsoSolutions - Jaco
1567	2019-05-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1568	2019-05-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1569	2019-05-01 00:00:00+00:00	1.0	Mayo Clinic
1570	2019-05-01 00:00:00+00:00	1.0	MP Biomedicals
1571	2019-05-01 00:00:00+00:00	6.0	PerkinElmer
1572	2019-05-01 00:00:00+00:00	2.0	SesmaAb
1573	2019-05-01 00:00:00+00:00	40.0	Shanghai Xinke
1574	2019-05-01 00:00:00+00:00	1.0	SolidPhase
1575	2019-05-01 00:00:00+00:00	81.0	Theragenics
1576	2019-06-01 00:00:00+00:00	18.0	Bebig
1577	2019-06-01 00:00:00+00:00	20.0	Best
1578	2019-06-01 00:00:00+00:00	30.0	BZ
1579	2019-06-01 00:00:00+00:00	1.0	Cisbio
1580	2019-06-01 00:00:00+00:00	40.0	HTA
1581	2019-06-01 00:00:00+00:00	28.0	IsoAid
1582	2019-06-01 00:00:00+00:00	6.0	IsoSolutions - Jaco
1583	2019-06-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1584	2019-06-01 00:00:00+00:00	2.0	Mayo Clinic
1585	2019-06-01 00:00:00+00:00	2.0	MP Biomedicals
1586	2019-06-01 00:00:00+00:00	6.0	PerkinElmer
1587	2019-06-01 00:00:00+00:00		Platelet Immunology Lab
1588	2019-06-01 00:00:00+00:00	2.0	SesmaAb
1589	2019-06-01 00:00:00+00:00	20.0	Shanghai Xinke
1590	2019-06-01 00:00:00+00:00	66.0	Theragenics
1591	2019-07-01 00:00:00+00:00	24.0	Bebig
1592	2019-07-01 00:00:00+00:00	20.0	Best
1593	2019-07-01 00:00:00+00:00	50.0	BZ
1594	2019-07-01 00:00:00+00:00		Chemical Engineering
1595	2019-07-01 00:00:00+00:00	2.0	Cisbio
1596	2019-07-01 00:00:00+00:00	28.0	IsoAid
1597	2019-07-01 00:00:00+00:00	6.0	IsoSolutions - Jaco
1598	2019-07-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1599	2019-07-01 00:00:00+00:00	1.0	Jiangsu Huayi Technology Co. Ltd
1600	2019-07-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1601	2019-07-01 00:00:00+00:00	1.0	MP Biomedicals
1602	2019-07-01 00:00:00+00:00	6.0	PerkinElmer
1603	2019-07-01 00:00:00+00:00	40.0	Shanghai Xinke
1604	2019-07-01 00:00:00+00:00	66.0	Theragenics
1605	2019-07-01 00:00:00+00:00	1.0	ViTrax
1606	2019-08-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1607	2019-08-01 00:00:00+00:00	20.0	Bard
1608	2019-08-01 00:00:00+00:00	28.0	Bebig
1609	2019-08-01 00:00:00+00:00	26.0	Best
1610	2019-08-01 00:00:00+00:00	10.0	BZ
1611	2019-08-01 00:00:00+00:00	1.0	Cisbio
1612	2019-08-01 00:00:00+00:00	40.0	HTA
1613	2019-08-01 00:00:00+00:00	2.0	Immunotech
1614	2019-08-01 00:00:00+00:00	35.0	IsoAid
1615	2019-08-01 00:00:00+00:00	6.0	IsoSolutions - Chengdu
1616	2019-08-01 00:00:00+00:00	5.0	IsoSolutions - Jaco
1617	2019-08-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1618	2019-08-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1619	2019-08-01 00:00:00+00:00	2.0	Mayo Clinic
1620	2019-08-01 00:00:00+00:00	1.0	MP Biomedicals
1621	2019-08-01 00:00:00+00:00	9.0	PerkinElmer
1622	2019-08-01 00:00:00+00:00		Platelet Immunology Lab
1623	2019-08-01 00:00:00+00:00	2.0	SesmaAb
1624	2019-08-01 00:00:00+00:00	30.0	Shanghai Xinke
1625	2019-08-01 00:00:00+00:00	1.0	SolidPhase
1626	2019-08-01 00:00:00+00:00	72.0	Theragenics
1627	2019-09-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1628	2019-09-01 00:00:00+00:00	30.0	Bebig
1629	2019-09-01 00:00:00+00:00	20.0	Best
1630	2019-09-01 00:00:00+00:00	10.0	BZ
1631	2019-09-01 00:00:00+00:00	2.0	Cisbio
1632	2019-09-01 00:00:00+00:00	28.0	IsoAid
1633	2019-09-01 00:00:00+00:00	0.0	IsoSolutions - Chengdu
1634	2019-09-01 00:00:00+00:00	10.0	IsoSolutions - Jaco
1635	2019-09-01 00:00:00+00:00	10.0	IsoSolutions - Seeds Medical
1636	2019-09-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1637	2019-09-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1638	2019-09-01 00:00:00+00:00	1.0	MP Biomedicals
1639	2019-09-01 00:00:00+00:00	6.0	PerkinElmer
1640	2019-09-01 00:00:00+00:00	2.0	SesmaAb
1641	2019-09-01 00:00:00+00:00	20.0	Shanghai Xinke
1642	2019-09-01 00:00:00+00:00	1.0	SolidPhase
1643	2019-09-01 00:00:00+00:00	60.0	Theragenics
1644	2019-10-01 00:00:00+00:00	16.0	Bebig
1645	2019-10-01 00:00:00+00:00	20.0	Best
1646	2019-10-01 00:00:00+00:00	40.0	BZ
1647	2019-10-01 00:00:00+00:00	1.0	Cisbio
1648	2019-10-01 00:00:00+00:00	20.0	HTA
1649	2019-10-01 00:00:00+00:00	28.0	IsoAid
1650	2019-10-01 00:00:00+00:00	12.0	IsoSolutions - Chengdu
1651	2019-10-01 00:00:00+00:00	5.0	IsoSolutions - Jaco
1652	2019-10-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1653	2019-10-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1654	2019-10-01 00:00:00+00:00	1.0	Mayo Clinic
1655	2019-10-01 00:00:00+00:00	1.0	MP Biomedicals
1656	2019-10-01 00:00:00+00:00	6.0	PerkinElmer
1657	2019-10-01 00:00:00+00:00		Platelet Immunology Lab
1658	2019-10-01 00:00:00+00:00	2.0	SesmaAb
1659	2019-10-01 00:00:00+00:00	30.0	Shanghai Xinke
1660	2019-10-01 00:00:00+00:00	60.0	Theragenics
1661	2019-11-01 00:00:00+00:00	20.0	Bard
1662	2019-11-01 00:00:00+00:00	24.0	Bebig
1663	2019-11-01 00:00:00+00:00	24.0	Best
1664	2019-11-01 00:00:00+00:00	40.0	BZ
1665	2019-11-01 00:00:00+00:00		Chemical Engineering
1666	2019-11-01 00:00:00+00:00	10.0	CIRC
1667	2019-11-01 00:00:00+00:00	2.0	Cisbio
1668	2019-11-01 00:00:00+00:00	20.0	HTA
1669	2019-11-01 00:00:00+00:00	2.0	Immunotech
1670	2019-11-01 00:00:00+00:00	35.0	IsoAid
1671	2019-11-01 00:00:00+00:00	30.0	IsoSolutions - Seeds Medical
1672	2019-11-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1673	2019-11-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1674	2019-11-01 00:00:00+00:00	1.0	Mayo Clinic
1675	2019-11-01 00:00:00+00:00	1.0	MP Biomedicals
1676	2019-11-01 00:00:00+00:00	6.0	PerkinElmer
1677	2019-11-01 00:00:00+00:00		Shanghai Xinke
1678	2019-11-01 00:00:00+00:00	1.0	SolidPhase
1679	2019-11-01 00:00:00+00:00	93.0	Theragenics
1680	2019-12-01 00:00:00+00:00	45.0	Bard
1681	2019-12-01 00:00:00+00:00	36.0	Bebig
1682	2019-12-01 00:00:00+00:00	20.0	Best
1683	2019-12-01 00:00:00+00:00	40.0	BZ
1684	2019-12-01 00:00:00+00:00	7.0	CIRC
1685	2019-12-01 00:00:00+00:00	2.0	Cisbio
1686	2019-12-01 00:00:00+00:00	60.0	HTA
1687	2019-12-01 00:00:00+00:00	28.0	IsoAid
1688	2019-12-01 00:00:00+00:00	5.0	IsoSolutions - Chengdu
1689	2019-12-01 00:00:00+00:00	20.0	IsoSolutions - MoSen
1690	2019-12-01 00:00:00+00:00	40.0	IsoSolutions - Seeds Medical
1691	2019-12-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1692	2019-12-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1693	2019-12-01 00:00:00+00:00	1.0	Mayo Clinic
1694	2019-12-01 00:00:00+00:00	1.0	MP Biomedicals
1695	2019-12-01 00:00:00+00:00	12.0	PerkinElmer
1696	2019-12-01 00:00:00+00:00		Platelet Immunology Lab
1697	2019-12-01 00:00:00+00:00	2.0	SesmaAb
1698	2019-12-01 00:00:00+00:00	30.0	Shanghai Xinke
1699	2019-12-01 00:00:00+00:00	7.0	SolidPhase
1700	2019-12-01 00:00:00+00:00	69.0	Theragenics
1701	2020-01-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1702	2020-01-01 00:00:00+00:00	46.0	Bard
1703	2020-01-01 00:00:00+00:00	58.0	Bebig
1704	2020-01-01 00:00:00+00:00	26.0	Best
1705	2020-01-01 00:00:00+00:00	35.0	BZ
1706	2020-01-01 00:00:00+00:00	3.0	CIRC
1707	2020-01-01 00:00:00+00:00	2.0	Cisbio
1708	2020-01-01 00:00:00+00:00	65.0	HTA
1709	2020-01-01 00:00:00+00:00	2.0	Immunotech
1710	2020-01-01 00:00:00+00:00	50.0	IsoAid
1711	2020-01-01 00:00:00+00:00	4.0	IsoSolutions - Chengdu
1712	2020-01-01 00:00:00+00:00	12.0	IsoSolutions - Jaco
1713	2020-01-01 00:00:00+00:00	27.0	IsoSolutions - MoSen
1714	2020-01-01 00:00:00+00:00	51.0	IsoSolutions - Seeds Medical
1715	2020-01-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1716	2020-01-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1717	2020-01-01 00:00:00+00:00	1.0	Mayo Clinic
1718	2020-01-01 00:00:00+00:00	1.0	MP Biomedicals
1719	2020-01-01 00:00:00+00:00	12.0	PerkinElmer
1720	2020-01-01 00:00:00+00:00	2.0	SesmaAb
1721	2020-01-01 00:00:00+00:00	25.0	Shanghai Xinke
1722	2020-01-01 00:00:00+00:00	0.0	SolidPhase
1723	2020-01-01 00:00:00+00:00	93.0	Theragenics
1724	2020-01-01 00:00:00+00:00		Valliant Group
1725	2020-01-01 00:00:00+00:00	1.0	ViTrax
1726	2020-02-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1727	2020-02-01 00:00:00+00:00	10.0	Bard
1728	2020-02-01 00:00:00+00:00	18.0	Bebig
1729	2020-02-01 00:00:00+00:00	20.0	Best
1730	2020-02-01 00:00:00+00:00	20.0	BZ
1731	2020-02-01 00:00:00+00:00	2.0	Cisbio
1732	2020-02-01 00:00:00+00:00	20.0	HTA
1733	2020-02-01 00:00:00+00:00	40.0	IsoAid
1734	2020-02-01 00:00:00+00:00	6.0	IsoSolutions - Chengdu
1735	2020-02-01 00:00:00+00:00	12.0	IsoSolutions - Jaco
1736	2020-02-01 00:00:00+00:00	30.0	IsoSolutions - Seeds Medical
1737	2020-02-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1738	2020-02-01 00:00:00+00:00	1.0	Jiangsu Huayi Technology Co. Ltd
1739	2020-02-01 00:00:00+00:00	1.0	Mayo Clinic
1740	2020-02-01 00:00:00+00:00	1.0	MP Biomedicals
